uid,out,single,double,triple,home_run
30606,0.510660301,0.314101448,0.044889455,0.001205599,0.129143197
30617,0.866700926,0.096454003,0.018940773,0.004528469,0.013375829
30619,0.632206913,0.210400223,0.111610797,0.008529696,0.037252371
30620,0.786205003,0.162209816,0.034267428,0.004194081,0.013123672
30624,0.571410067,0.260070361,0.036738261,0.008052816,0.123728494
30628,0.518220416,0.249402737,0.08812733,0.038413856,0.105835661
30633,0.654309624,0.285564906,0.041242838,0.009603236,0.009279396
30636,0.7397655,0.195680393,0.019707877,0.000470807,0.044375423
30640,0.725836858,0.166339555,0.051118732,0.020119886,0.036584969
30645,0.785332028,0.059313499,0.064974374,0.007123931,0.083256167
30654,0.899013723,0.036636305,0.04435003,0.012951972,0.00704797
30661,0.841227987,0.125878427,0.023998853,0.002847092,0.006047641
30663,0.641850489,0.345670952,0.010793188,0.001184225,0.000501146
30664,0.706283186,0.274322812,0.010964625,0.003068977,0.0053604
30668,0.786695684,0.096050465,0.034170778,0.007882711,0.075200362
30670,0.888816921,0.105005316,0.004851229,0.000881657,0.000444878
30671,0.812558413,0.088002306,0.027952964,0.004648484,0.066837833
30679,0.695037583,0.243055065,0.014375854,0.000716567,0.046814931
30683,0.889326615,0.040690959,0.035286332,0.002196324,0.03249977
30684,0.665227999,0.199525861,0.051190894,0.004131224,0.079924022
30687,0.836550939,0.155729095,0.003730667,0.001504178,0.002485121
30691,0.823459195,0.17278058,0.002897814,0.000738849,0.000123562
30692,0.57856834,0.111642707,0.187378781,0.022164093,0.10024608
30694,0.495921156,0.223608352,0.100544927,0.001670538,0.178255028
30703,0.625813431,0.247674551,0.046503832,0.001637493,0.078370693
30709,0.78661925,0.038120702,0.159238868,0.009697735,0.006323445
30710,0.83038532,0.08678248,0.048072562,0.004286541,0.030473097
30715,0.744511289,0.230067873,0.022411152,0.000940577,0.002069109
30716,0.759133732,0.146380367,0.03700192,0.005310182,0.0521738
30722,0.778833622,0.169941537,0.025757916,0.004558327,0.020908597
30727,0.778954269,0.11583521,0.044978016,0.005042602,0.055189902
30736,0.76565939,0.189751411,0.037149175,0.005295066,0.002144958
30739,0.700791569,0.204870578,0.05289888,0.005617698,0.035821276
30744,0.752730852,0.11424186,0.034694364,0.021073526,0.077259398
30751,0.730754963,0.221582689,0.031205899,0.002625558,0.013830891
30757,0.721522182,0.094845574,0.083943671,0.007507579,0.092180994
30759,0.662957582,0.195028143,0.033324639,0.000933319,0.107756317
30764,0.723119808,0.262185489,0.011819035,0.000826373,0.002049294
30766,0.730912945,0.264521956,0.003206233,0.000985538,0.000373328
30768,0.756743484,0.237666644,0.003737923,0.001192458,0.000659491
30785,0.598001173,0.363272933,0.025166155,0.005634941,0.007924798
30796,0.613643497,0.108066501,0.165049558,0.007953465,0.10528698
30808,0.684374551,0.201355687,0.076256682,0.006876105,0.031136975
30810,0.742888168,0.200475815,0.030485169,0.002729823,0.023421026
30811,0.698111656,0.15630192,0.053868589,0.004067321,0.087650513
30817,0.777905535,0.173251827,0.039120617,0.003010189,0.006711832
30828,0.697156735,0.292565171,0.006992547,0.001632089,0.001653458
30832,0.759586123,0.186068276,0.025702518,0.004251193,0.024391891
30837,0.782707774,0.100374662,0.087023474,0.007006579,0.022887511
30846,0.837428843,0.067324226,0.036035612,0.005211159,0.054000161
30853,0.8103337,0.182470272,0.005934465,0.000813109,0.000448453
30855,0.788277359,0.062439601,0.126755667,0.007455872,0.015071501
30858,0.591256355,0.110074413,0.200579435,0.026308581,0.071781217
30860,0.685115615,0.277564973,0.030149646,0.002952965,0.0042168
30863,0.492498929,0.41454877,0.071617534,0.00621377,0.015120997
30867,0.764233984,0.181722709,0.021027708,0.006720442,0.026295156
30868,0.817279,0.064371729,0.076788927,0.012668694,0.028891649
30873,0.850980844,0.132015739,0.012818878,0.002057782,0.002126757
30886,0.609289601,0.29471685,0.02719603,0.003238533,0.065558986
30887,0.887029269,0.105860505,0.004645843,0.000532246,0.001932138
30891,0.625343898,0.268419163,0.050298458,0.008394821,0.04754366
30900,0.680231449,0.300320732,0.018007223,0.000896113,0.000544483
30902,0.693000284,0.252764769,0.019551027,0.001660625,0.033023295
30907,0.772153001,0.136277848,0.037258595,0.006109931,0.048200625
30912,0.644962625,0.149393161,0.122045692,0.01604263,0.067555892
30916,0.54132342,0.209396248,0.135885673,0.005572148,0.107822512
30927,0.709645702,0.270600364,0.010946481,0.000642459,0.008164994
30938,0.538647328,0.31858879,0.081826615,0.008849125,0.052088143
30942,0.681881573,0.162540173,0.041672819,0.004817628,0.109087806
30955,0.623478685,0.032980149,0.239941978,0.055817474,0.047781715
30956,0.737119581,0.112773077,0.050421936,0.004698907,0.094986499
30959,0.653713599,0.158610401,0.053768361,0.026049188,0.107858451
30960,0.675237868,0.17841431,0.055954331,0.012506059,0.077887432
30967,0.382540605,0.224236545,0.378121696,0.005156751,0.009944403
30968,0.780211764,0.179962424,0.018459579,0.004861006,0.016505228
30978,0.679837616,0.273105229,0.034080053,0.005669713,0.00730739
31003,0.739391685,0.234481165,0.018627732,0.003746359,0.00375306
31004,0.817443039,0.163057912,0.01424833,0.001431689,0.00381903
31009,0.664976308,0.291390176,0.025785518,0.00409162,0.013756377
31030,0.500851009,0.324471249,0.039988205,0.0059528,0.128736738
31031,0.638487266,0.336173676,0.016856336,0.005024898,0.003457824
31032,0.816504357,0.058599037,0.047876683,0.00294895,0.074070974
31033,0.596539178,0.290897955,0.052896869,0.005616714,0.054049284
31038,0.779659515,0.118156375,0.040762069,0.009934092,0.051487948
31040,0.785974596,0.1706744,0.019643465,0.003001052,0.020706487
31043,0.653906137,0.272875907,0.071468801,0.001028081,0.000721075
31046,0.650474359,0.301419588,0.031324367,0.004722899,0.012058787
31052,0.64102454,0.259483963,0.05851647,0.002619071,0.038355956
31053,0.522529041,0.408711974,0.049176679,0.015981805,0.003600502
31054,0.667960832,0.285948272,0.026283686,0.005085485,0.014721725
31060,0.358618688,0.142040106,0.431659672,0.002370623,0.06531091
31061,0.4715349,0.362351985,0.06913058,0.001050542,0.095931993
31062,0.678237062,0.146696737,0.085855293,0.006440713,0.082770194
31072,0.479633011,0.105802428,0.21441337,0.002764096,0.197387095
31074,0.770327067,0.159795694,0.046874144,0.003346772,0.019656323
31082,0.80070641,0.126463533,0.035792962,0.011151031,0.025886064
31083,0.647325072,0.035665947,0.237436075,0.037097177,0.042475729
31085,0.571033194,0.310778206,0.081543237,0.005069847,0.031575516
31094,0.730774785,0.236601459,0.027126832,0.002496389,0.003000536
31124,0.866238388,0.098144598,0.025452189,0.003693996,0.006470828
31126,0.925772361,0.013780985,0.041450667,0.008404166,0.010591822
31136,0.809437375,0.118143438,0.035462206,0.004037549,0.032919432
31138,0.889617608,0.084014452,0.013278002,0.002069687,0.011020252
31191,0.677849389,0.285311452,0.025093169,0.006082696,0.005663294
31192,0.783759629,0.205556185,0.00747577,0.001211676,0.00199674
31194,0.694863134,0.264682676,0.020203955,0.001703987,0.018546249
31201,0.806737482,0.121372772,0.02634642,0.005335268,0.040208057
31203,0.756437479,0.234010602,0.007318073,0.000532369,0.001701477
31208,0.659414896,0.176028955,0.054563183,0.004837033,0.105155933
31209,0.598608645,0.162613103,0.046548754,0.008713775,0.183515723
31210,0.794744859,0.172188518,0.023407806,0.004038524,0.005620292
31211,0.59054194,0.351695809,0.047593527,0.006365629,0.003803095
31212,0.587235832,0.166575808,0.033862705,0.000533432,0.211792223
31222,0.680179746,0.240964358,0.0577217,0.008402682,0.012731514
31230,0.617131869,0.27830345,0.045528982,0.002070084,0.056965615
31233,0.718422909,0.205127777,0.028793129,0.002182663,0.045473522
31244,0.546931781,0.409388367,0.030932548,0.004533839,0.008213465
31248,0.639299181,0.273406903,0.048347125,0.018344069,0.020602723
31256,0.703849989,0.199856843,0.08444099,0.002359014,0.009493164
31260,0.741215361,0.221165814,0.029093144,0.003405159,0.005120522
31261,0.75016791,0.219179588,0.023682477,0.001727184,0.005242841
31271,0.759195861,0.235693397,0.003820615,0.000954474,0.000335653
31281,0.721449654,0.216842061,0.045367158,0.002796693,0.013544434
31442,0.215714507,0.200506368,0.571748127,0.004411911,0.007619087
31444,0.751553489,0.185428101,0.045691017,0.002827352,0.014500042
31460,0.67730498,0.289427494,0.029746823,0.002120194,0.001400509
31468,0.790666058,0.158407243,0.026045297,0.004948636,0.019932766
31473,0.616755003,0.048436761,0.230113019,0.012122828,0.092572389
31475,0.616426352,0.20188064,0.037814745,0.001328756,0.142549506
31478,0.661980334,0.274858856,0.033513145,0.003826977,0.025820687
31491,0.619339282,0.238192469,0.036144465,0.001590442,0.104733342
31501,0.622989178,0.274342815,0.030481455,0.001493039,0.070693513
31508,0.846041054,0.124593672,0.022811586,0.001390921,0.005162766
31510,0.822282232,0.165355854,0.010180715,0.000878675,0.001302524
31513,0.698744413,0.202158622,0.052648278,0.00426427,0.042184417
31517,0.823109946,0.136062179,0.026657715,0.001805963,0.012364197
31519,0.727298455,0.253373965,0.011671499,0.003688341,0.00396774
31520,0.687583297,0.112515834,0.098994462,0.004299359,0.096607048
31529,0.758302567,0.238565082,0.001995154,0.000536765,0.000600432
31532,0.674967271,0.194087778,0.071073464,0.011328785,0.048542702
31533,0.672617744,0.27772306,0.021024963,0.001175645,0.027458588
31536,0.729866106,0.218783288,0.039997842,0.005126882,0.006225882
31541,0.620458096,0.350158753,0.02288657,0.003335234,0.003161347
31543,0.452286281,0.10871096,0.289303488,0.001522917,0.148176354
31549,0.81019027,0.151700813,0.023846522,0.00336172,0.010900675
31551,0.682911819,0.178422241,0.066528485,0.011056218,0.061081236
31552,0.514249067,0.196867319,0.066453646,0.000672353,0.221757615
31555,0.767576983,0.20848166,0.018364282,0.000783557,0.004793517
31568,0.576017607,0.273435126,0.091971336,0.010605397,0.047970534
31577,0.811179403,0.168751186,0.015272991,0.003715802,0.001080618
31579,0.683973447,0.169386538,0.095412889,0.006115656,0.045111471
31581,0.776726064,0.126077788,0.056159344,0.001777038,0.039259767
31582,0.670182763,0.139488042,0.09466752,0.002957497,0.092704178
31583,0.776255316,0.19621509,0.017838185,0.001227748,0.008463661
31591,0.716604685,0.190352772,0.043990056,0.013900418,0.035152069
31594,0.679592534,0.292838024,0.021037225,0.002372019,0.004160198
31598,0.609225422,0.323146222,0.040895055,0.005892754,0.020840548
31611,0.79704162,0.114511566,0.061152887,0.006368262,0.020925664
31621,0.723286117,0.251752274,0.016937571,0.003984344,0.004039694
31626,0.660955252,0.223278009,0.03163736,0.002977556,0.081151822
31639,0.700605851,0.24566044,0.029521843,0.004516449,0.019695417
31644,0.672304586,0.292152116,0.030723032,0.00157923,0.003241036
31648,0.686436735,0.292764183,0.014126129,0.003346187,0.003326766
31654,0.301641234,0.158428898,0.368219539,0.002553796,0.169156533
31660,0.807757249,0.176681691,0.012625663,0.000825794,0.002109603
31670,0.739037667,0.195246099,0.038012493,0.009620204,0.018083537
31673,0.894135208,0.085496153,0.01163262,0.002024311,0.006711709
31678,0.563346422,0.261189636,0.043863713,0.001038918,0.130561311
31679,0.629335093,0.200395185,0.072197795,0.002381062,0.095690864
31689,0.655864648,0.116787475,0.089729644,0.002074488,0.135543745
31691,0.739623992,0.246325342,0.008208316,0.000797177,0.005045172
31701,0.507874697,0.166944502,0.281258669,0.001303527,0.042618606
31718,0.698359343,0.285710324,0.011650466,0.002932855,0.001347012
31719,0.811734597,0.160212622,0.011854576,0.001972634,0.014225571
31720,0.656826161,0.217706125,0.078926882,0.005061692,0.04147914
31723,0.635021533,0.320135941,0.039947965,0.002490428,0.002404133
31732,0.725330207,0.246769971,0.022278737,0.000947061,0.004674024
31736,0.774037989,0.082786947,0.043589134,0.015847626,0.083738304
31745,0.679950445,0.2900789,0.017254021,0.002886221,0.009830412
31758,0.637251906,0.129953836,0.081353009,0.00143761,0.150003639
31767,0.766351969,0.210903891,0.013003261,0.001324114,0.008416765
31770,0.454688383,0.158402477,0.364755999,0.002899348,0.019253793
31774,0.567823166,0.133077083,0.105681445,0.003771102,0.189647204
31776,0.733108133,0.198674443,0.04518186,0.004601302,0.018434263
31785,0.660288555,0.247648909,0.07406128,0.001912536,0.01608872
31792,0.694541603,0.285030134,0.015799781,0.002910727,0.001717755
31803,0.740763322,0.25335617,0.003429426,0.00044046,0.002010623
31806,0.564292608,0.401139143,0.02494097,0.002939405,0.006687875
31811,0.680255343,0.245715272,0.04369349,0.007896018,0.022439877
31813,0.589733723,0.218029474,0.039044904,0.005989017,0.147202882
31814,0.786856713,0.209706278,0.002051991,0.000726158,0.000658859
31816,0.541447278,0.182589152,0.264686524,0.003997689,0.007279357
31818,0.693709961,0.283626184,0.017736433,0.003220777,0.001706644
31822,0.38374338,0.123658568,0.378488713,0.007497413,0.106611927
31828,0.804552852,0.121322899,0.057959875,0.004196762,0.011967613
31830,0.691367835,0.303850555,0.002787795,0.001477619,0.000516196
31832,0.654210919,0.220296918,0.061272704,0.010408636,0.053810822
31833,0.601904124,0.224200961,0.167519019,0.002836931,0.003538964
31844,0.583673874,0.344070602,0.064244759,0.002573057,0.005437708
31847,0.672563705,0.315400609,0.008944882,0.002089026,0.001001779
31853,0.501151115,0.204305238,0.249274445,0.031783205,0.013485997
31854,0.667839945,0.188509322,0.08158571,0.009300855,0.052764167
31858,0.743050665,0.174387773,0.035260922,0.005593193,0.041707447
31861,0.76561332,0.187256784,0.021538398,0.003475762,0.022115735
31863,0.635550734,0.055163143,0.23452477,0.036704882,0.03805647
31866,0.789314503,0.094843803,0.069817402,0.006715775,0.039308517
31868,0.612284761,0.246430551,0.075528056,0.00651917,0.059237463
31869,0.627812851,0.128531884,0.134516065,0.00295287,0.106186329
31871,0.683019531,0.176797856,0.032733207,0.000895328,0.106554078
31877,0.777398254,0.133987671,0.037271779,0.009944433,0.041397863
31879,0.543160945,0.18780235,0.037278301,0.01089345,0.220864954
31883,0.410549719,0.414665212,0.167132631,0.004810893,0.002841545
31884,0.643186232,0.306358862,0.029302448,0.004670657,0.016481801
31885,0.768865558,0.176785934,0.040769941,0.002591402,0.010987165
31887,0.667654322,0.142963603,0.056171604,0.003638668,0.129571803
31888,0.622312385,0.354800314,0.016323491,0.003787783,0.002776028
31889,0.82222013,0.109316346,0.02435493,0.002897532,0.041211062
31895,0.635944664,0.349729533,0.011401653,0.001642381,0.00128177
31907,0.78235118,0.165537094,0.03620587,0.002635668,0.013270188
31908,0.615645249,0.309561697,0.060387382,0.004683816,0.009721856
31923,0.721096107,0.261967805,0.013028265,0.002531401,0.001376421
31927,0.623764246,0.303319012,0.026840978,0.00162743,0.044448334
31930,0.802028804,0.185285536,0.009560531,0.001191373,0.001933756
31933,0.530450449,0.219787194,0.074597812,0.000854672,0.174309872
31936,0.738173347,0.101417623,0.070235346,0.011486379,0.078687305
31942,0.608593206,0.24199801,0.087587256,0.009534702,0.052286825
31944,0.758433413,0.133532392,0.065899912,0.004766072,0.037368211
31948,0.66469713,0.277458196,0.037557755,0.002129175,0.018157745
31949,0.658459316,0.330981888,0.008371159,0.000761122,0.001426514
31956,0.715984841,0.187143127,0.045442352,0.018777654,0.032652026
31959,0.597122514,0.34973448,0.038270233,0.005436549,0.009436224
31961,0.60430464,0.247662562,0.067133895,0.008316798,0.072582106
31963,0.810468702,0.159352591,0.020185449,0.002629622,0.007363636
31967,0.556078702,0.39205556,0.032922894,0.003391993,0.015550851
31973,0.754980849,0.153733914,0.05906107,0.009324805,0.022899361
31993,0.601652768,0.127279382,0.259866457,0.002621925,0.008579468
32000,0.623880875,0.063889768,0.245682112,0.005220246,0.061326999
32001,0.78031603,0.188764079,0.024376312,0.001564098,0.004979481
32002,0.453415449,0.33043568,0.098461531,0.017423229,0.100264111
32009,0.539175205,0.276211936,0.099097434,0.010891993,0.074623432
32029,0.784866532,0.192001621,0.013296605,0.002514854,0.007320388
32037,0.55710763,0.280400464,0.048205279,0.006343174,0.107943453
32044,0.683476631,0.203152351,0.046590596,0.001912604,0.064867819
32051,0.739546695,0.236662729,0.016417112,0.00530228,0.002071184
32053,0.59185417,0.225824221,0.073392656,0.00069954,0.108229414
32056,0.786633809,0.160659827,0.028812066,0.006270339,0.017623959
32065,0.642552903,0.153580158,0.090294693,0.002950943,0.110621303
32066,0.680389949,0.187706617,0.062206226,0.011024869,0.058672337
32068,0.521183523,0.296754132,0.046240235,0.001635993,0.134186117
32070,0.516614989,0.214699841,0.069854358,0.001013072,0.197817741
32074,0.771447504,0.168602016,0.029844954,0.004191434,0.025914091
32077,0.897324579,0.091556049,0.006478956,0.001568071,0.003072345
32084,0.695424452,0.292349685,0.008784423,0.001566471,0.001874969
32087,0.694715385,0.252589171,0.027651712,0.001969622,0.023074111
32089,0.767693265,0.223599533,0.005763331,0.000615649,0.002328222
32096,0.671506572,0.313974721,0.009652829,0.003849486,0.001016391
32101,0.674535077,0.064655344,0.217765167,0.003156047,0.039888365
32102,0.693211662,0.200397201,0.050757006,0.007653087,0.047981043
32103,0.527922929,0.085676573,0.076459313,0.000692255,0.309248929
32105,0.803248642,0.106457935,0.027321187,0.005029488,0.057942749
32118,0.70517874,0.211451261,0.048659766,0.005084811,0.029625421
32123,0.703985529,0.281548123,0.007561042,0.001197946,0.00570736
32125,0.799041004,0.162781879,0.027589459,0.003146568,0.007441091
32133,0.725670333,0.233367699,0.020697389,0.002885015,0.017379565
32153,0.682382472,0.153538943,0.084253752,0.013866574,0.065958259
32154,0.706192572,0.263214081,0.027323926,0.002332214,0.000937208
32164,0.714245527,0.179418717,0.071401738,0.009601078,0.025332939
32166,0.714547145,0.259919584,0.019979826,0.0025445,0.003008945
32167,0.811878436,0.169080269,0.013208921,0.00079815,0.005034223
32170,0.794721476,0.096164967,0.095002832,0.013067223,0.001043502
32171,0.84551783,0.050622331,0.090520266,0.008355267,0.004984307
32178,0.424538397,0.436639333,0.070503884,0.00948448,0.058833907
32185,0.736164808,0.171305785,0.042365153,0.003065204,0.047099051
32186,0.813731965,0.122809694,0.023382049,0.003282105,0.036794187
32190,0.708100446,0.269156292,0.019347657,0.002453329,0.000942275
32200,0.613238135,0.334373496,0.0317675,0.007109686,0.013511182
32201,0.53923703,0.156621613,0.286919313,0.007556886,0.009665158
32202,0.831167543,0.138786044,0.014096629,0.001120868,0.014828917
32213,0.555790364,0.379869783,0.055682637,0.003527752,0.005129463
32216,0.806251862,0.113980396,0.025589573,0.004331973,0.049846196
32223,0.616624547,0.342636413,0.019666629,0.007057606,0.014014806
32233,0.843472409,0.11001125,0.028230864,0.003897386,0.014388091
32234,0.699399628,0.290419392,0.008458473,0.001264227,0.000458279
32235,0.742598857,0.238494532,0.013975922,0.001373252,0.003557437
32254,0.830367492,0.158310567,0.007412279,0.00088058,0.003029081
32264,0.535141734,0.228312179,0.043664562,0.000536894,0.19234463
32274,0.567663678,0.269054191,0.088925952,0.006653102,0.067703078
32279,0.633752648,0.17942573,0.10328499,0.003992065,0.079544567
32282,0.58568774,0.40150263,0.007351053,0.002976523,0.002482055
32286,0.815106809,0.153192669,0.013841502,0.001201137,0.016657884
32289,0.513883097,0.239822392,0.043632883,0.001072724,0.201588903
32300,0.708007707,0.215123598,0.032719014,0.00795842,0.036191261
32301,0.620276427,0.228735055,0.108469312,0.022067887,0.020451319
32314,0.790588261,0.123246249,0.030089648,0.004552813,0.051523029
32321,0.613934951,0.236429065,0.033965242,0.002229528,0.113441215
32326,0.638180457,0.306122256,0.044409381,0.002857406,0.008430499
32334,0.774453935,0.20769836,0.015023273,0.001311173,0.001513259
32344,0.671376335,0.242450325,0.057794905,0.009985426,0.018393009
32356,0.612901975,0.365231356,0.019996667,0.001047966,0.000822035
32357,0.707060656,0.219740574,0.028383608,0.000467027,0.044348136
32365,0.636999613,0.204941784,0.093106508,0.006722915,0.058229179
32369,0.357979653,0.122932163,0.412905767,0.003060798,0.103121619
32385,0.593808086,0.319602418,0.043237848,0.003391517,0.039960131
32387,0.716506836,0.117292961,0.07372364,0.005952756,0.086523807
32396,0.638024616,0.344049311,0.016413341,0.000756716,0.000756016
32397,0.464820129,0.127773546,0.333582585,0.005272711,0.06855103
32400,0.669123372,0.280055365,0.034950304,0.00449192,0.011379039
32412,0.789062838,0.113266318,0.051426377,0.001499192,0.044745275
32419,0.831015294,0.135997183,0.016502363,0.005838385,0.010646774
32420,0.732650651,0.131847844,0.126280303,0.002501857,0.006719345
32428,0.461469542,0.146031917,0.102846469,0.02606156,0.263590513
32429,0.764879031,0.176292961,0.028958126,0.002033308,0.027836575
32430,0.733610445,0.164859955,0.037699841,0.012088786,0.051740973
32433,0.774025134,0.168770698,0.027018813,0.002806754,0.027378602
32434,0.577630169,0.287032082,0.04194796,0.002926686,0.090463102
32435,0.579463613,0.254433836,0.04601005,0.001563542,0.118528958
32439,0.527040498,0.415865748,0.03716643,0.013051938,0.006875386
32440,0.669497202,0.211792929,0.108283193,0.010073444,0.000353232
32442,0.743903148,0.101118832,0.057015105,0.006658088,0.091304828
32448,0.727988681,0.199013899,0.023750811,0.003895582,0.045351027
32450,0.644222873,0.109241881,0.090168753,0.002662534,0.153703959
32455,0.542496604,0.16046543,0.216237653,0.002719681,0.078080631
32458,0.571473281,0.329023248,0.033286466,0.001192751,0.065024253
32461,0.394613376,0.416201765,0.048412155,0.005315702,0.135457002
32474,0.665994857,0.182318619,0.042549949,0.001199629,0.107936947
32480,0.747082352,0.177193747,0.039524521,0.011582947,0.024616433
32487,0.711831665,0.201117203,0.058059237,0.003575692,0.025416204
32492,0.714384074,0.155804647,0.075943065,0.005594481,0.048273734
32512,0.808110869,0.156176653,0.018157023,0.003006505,0.01454895
32525,0.58372612,0.235075997,0.171877127,0.003145455,0.006175302
32528,0.692660214,0.275667087,0.020293261,0.000983078,0.01039636
32543,0.706318443,0.209840061,0.029080716,0.001001361,0.053759418
32544,0.756688798,0.21473646,0.023533532,0.001116967,0.003924243
32550,0.699547692,0.260726132,0.015922295,0.000621891,0.02318199
32551,0.529244303,0.271845036,0.163584013,0.03352564,0.001801009
32559,0.750857459,0.152234285,0.044663367,0.003666018,0.04857887
32560,0.605374355,0.339671441,0.051201789,0.001916676,0.001835739
32569,0.829262819,0.162681218,0.005416525,0.001626402,0.001013036
32590,0.579095537,0.341165452,0.03775558,0.009412986,0.032570446
32596,0.694633941,0.219273913,0.051718511,0.003268956,0.031104678
32602,0.569939028,0.200681342,0.222506054,0.002979603,0.003893974
32605,0.366712417,0.076427374,0.405008342,0.005223719,0.146628148
32609,0.656135384,0.244009792,0.033656445,0.012979942,0.053218436
32610,0.910748764,0.079546713,0.006383548,0.001666205,0.001654769
32611,0.721853376,0.219574104,0.035124765,0.002900743,0.020547012
32612,0.633912233,0.292247826,0.036607768,0.005164812,0.032067361
32613,0.738288324,0.182987343,0.032981428,0.001674299,0.044068605
32614,0.780202499,0.144886855,0.035075725,0.001298875,0.038536045
32615,0.714030071,0.26057488,0.011977697,0.002436101,0.010981251
32622,0.608629354,0.276604624,0.084212768,0.007428484,0.023124771
32625,0.750258849,0.19469041,0.037353814,0.009348887,0.008348039
32630,0.675929515,0.31022155,0.010755669,0.001811956,0.00128131
32641,0.836896735,0.161468674,0.000902731,0.000461371,0.000270489
32646,0.642364333,0.301370072,0.037739801,0.007406727,0.011119067
32648,0.639573628,0.161216341,0.113108998,0.009172842,0.07692819
32649,0.83475947,0.059088043,0.025414966,0.002652725,0.078084795
32655,0.8405721,0.032270432,0.113862113,0.007586168,0.005709187
32661,0.595049093,0.180634125,0.038569447,0.011096441,0.174650894
32668,0.760093853,0.223240028,0.013339164,0.00117847,0.002148485
32670,0.710194901,0.18628944,0.048515666,0.005040497,0.049959495
32676,0.619234849,0.04419219,0.273771949,0.026869163,0.035931849
32677,0.56387877,0.33035329,0.071415843,0.012701451,0.021650646
32686,0.582100761,0.130130126,0.213774939,0.016004922,0.057989252
32689,0.709543576,0.259570488,0.022157799,0.003353656,0.005374481
32691,0.57252122,0.355937449,0.050971975,0.004503302,0.016066054
32693,0.817229208,0.086624852,0.027899047,0.003403834,0.064843058
32694,0.801076869,0.142784497,0.02814746,0.004448644,0.023542529
32698,0.397258601,0.1410619,0.407355717,0.001737612,0.05258617
32701,0.651903444,0.171992119,0.090118871,0.002510887,0.083474679
32714,0.535251304,0.192530703,0.15066426,0.007183724,0.114370009
32717,0.802788746,0.158358526,0.032613995,0.002755455,0.00348328
32720,0.662783469,0.30485319,0.023047311,0.002765702,0.006550328
32721,0.461247294,0.165935565,0.074699778,0.04468639,0.253430973
32729,0.633550544,0.287342745,0.053685778,0.007733604,0.017687329
32730,0.760251044,0.139701598,0.054381645,0.007566897,0.038098816
32733,0.765336363,0.05160576,0.158213535,0.006122882,0.018721461
32734,0.681160361,0.164451377,0.048055306,0.010287968,0.096044987
32742,0.715877878,0.223801635,0.030467165,0.00796631,0.021887012
32744,0.73545558,0.153732751,0.07909928,0.007117999,0.02459439
32749,0.88811622,0.069956136,0.033473035,0.00698521,0.001469399
32757,0.739109043,0.148810232,0.068972959,0.003179055,0.039928712
32762,0.629645079,0.348695038,0.014631311,0.002595825,0.004432746
32767,0.756813068,0.181520028,0.039949797,0.00506432,0.016652786
32768,0.845194233,0.062631,0.035768081,0.003505535,0.052901151
32773,0.60130091,0.220508483,0.077326036,0.008663387,0.092201184
32775,0.704823547,0.115034294,0.126064409,0.006711752,0.047365999
32777,0.639418985,0.244906467,0.108222175,0.001741131,0.005711242
32781,0.664422074,0.233597754,0.052199842,0.010256017,0.039524312
32788,0.616729691,0.37515729,0.00471597,0.001504936,0.001892112
32795,0.658747299,0.207960178,0.041308259,0.00355893,0.088425334
32797,0.422274995,0.432579466,0.137899097,0.002153175,0.005093267
32810,0.748791994,0.200063271,0.031185917,0.002420163,0.017538654
32813,0.517141366,0.209943444,0.05123454,0.000982008,0.220698642
32814,0.564245405,0.369423595,0.025338349,0.000797832,0.040194818
32822,0.719756123,0.190253759,0.022395888,0.000826213,0.066768017
32823,0.695024427,0.267303711,0.021522812,0.004275674,0.011873376
32826,0.508288372,0.392764509,0.057283772,0.019029861,0.022633487
32828,0.715368677,0.200293926,0.057681517,0.009301141,0.017354739
32830,0.608694757,0.34897629,0.032364744,0.006390544,0.003573665
32833,0.698011506,0.270668741,0.017308671,0.00654624,0.007464842
32838,0.771183044,0.21301244,0.011298137,0.00323563,0.001270749
32844,0.574486332,0.148600507,0.122202222,0.004077013,0.150633926
32848,0.705007108,0.264192301,0.017117057,0.003672855,0.010010679
32852,0.843722997,0.042142815,0.05526257,0.010226957,0.04864466
32855,0.756813489,0.228800145,0.011655511,0.001847951,0.000882905
32858,0.621613718,0.267734584,0.101131687,0.003452443,0.006067568
32862,0.760053856,0.166675193,0.060947666,0.006635809,0.005687475
32864,0.880086283,0.115634677,0.003025204,0.000704178,0.000549658
32871,0.772429763,0.188211803,0.022024142,0.002534868,0.014799425
32872,0.804662127,0.191874565,0.002598394,0.000479051,0.000385863
32880,0.754899922,0.144497721,0.041564165,0.00200901,0.057029183
32882,0.655342315,0.130572779,0.052816053,0.013509843,0.147759011
32883,0.759103993,0.143435113,0.032725174,0.003559677,0.061176043
32884,0.63097476,0.350613349,0.012605134,0.00231445,0.003492308
32885,0.60854561,0.206280774,0.11708672,0.005500416,0.06258648
32886,0.533341076,0.278483675,0.047464405,0.005259016,0.135451828
32887,0.71392566,0.22842154,0.03539567,0.007780094,0.014477036
32889,0.609216218,0.241859898,0.053464761,0.003270242,0.092188881
32893,0.87432034,0.059276468,0.0195592,0.002237984,0.044606008
32894,0.505272743,0.258504321,0.117080888,0.006885973,0.112256075
32895,0.755103253,0.052751569,0.168386501,0.014713848,0.009044829
32896,0.718494107,0.273547052,0.005099381,0.001379352,0.001480108
32901,0.446231601,0.169203558,0.100000521,0.016374979,0.268189342
